Time,S1 Upper Roller Current,S2 Upper Roller Current,S3 Upper Roller Current,S4 Upper Roller Current
2024-04-26 11:39:07,26.77192368,27.79235251,36.82450374,37.07902564
2024-04-26 11:39:08,27.60385274,29.60761401,33.26244016,40.45948744
2024-04-26 11:39:09,30.6012508,28.5176249,40.13616661,37.3980029
2024-04-26 11:39:10,29.73561092,35.69478439,33.40619889,42.63075471
2024-04-26 11:39:11,28.45481016,24.59763356,37.36000111,40.44949432
2024-04-26 11:39:12,26.22031046,30.83330093,36.94071706,36.40153063
2024-04-26 11:39:13,26.07844088,23.31825085,35.72700199,40.25959867
2024-04-26 11:39:14,28.50825537,29.5892651,33.45775073,37.2818641
2024-04-26 11:39:15,29.39410196,30.57624805,34.65178577,40.48389191
2024-04-26 11:39:16,28.78376252,36.01612617,30.04674734,37.25095259
2024-04-26 11:39:17,25.93080408,33.15022102,35.51616609,40.08796043
2024-04-26 11:39:18,29.30133526,29.58388958,35.80411526,42.40150356
2024-04-26 11:39:19,28.85182193,35.09129479,35.30704866,39.83023363
2024-04-26 11:39:20,25.85866719,32.05171354,28.16139581,38.74915755
2024-04-26 11:39:21,26.43135806,32.10894389,32.08903618,40.65048391
2024-04-26 11:39:22,29.37699195,28.51225263,33.27939074,42.23098439
2024-04-26 11:39:23,27.53098493,29.12896023,35.67081555,36.45701354
2024-04-26 11:39:24,31.1782946,29.60721783,35.66547948,40.8340997
2024-04-26 11:39:25,29.00225855,32.13473769,34.60848528,44.21613062
2024-04-26 11:39:26,27.02673762,32.22586861,36.46106473,41.83570228
2024-04-26 11:39:27,27.9795888,36.47786872,32.63964254,40.18481327
2024-04-26 11:39:28,28.12676679,33.11665999,36.40354051,42.04716002
2024-04-26 11:39:29,26.54321937,24.14805949,36.09190684,41.44798866
2024-04-26 11:39:30,26.1748236,32.76166176,35.86837589,42.41152355
2024-04-26 11:39:31,29.40277979,27.79495257,34.58130701,33.52341884
2024-04-26 11:39:32,29.69054659,29.19868432,39.2107108,35.02894037
2024-04-26 11:39:33,29.20756294,29.64470853,36.13435008,43.21545328
2024-04-26 11:39:34,31.03063619,30.07631886,32.77282751,35.18310664
2024-04-26 11:39:35,26.91645353,28.01206676,35.57110259,41.28492363
2024-04-26 11:39:36,31.34854153,32.59009781,36.73071177,38.8734411
2024-04-26 11:39:37,26.19815776,27.90867337,33.64735022,36.81219441
2024-04-26 11:39:38,25.97462887,33.03433606,37.50532617,41.11887922
2024-04-26 11:39:39,24.48008224,38.48721612,35.87867752,40.64330721
2024-04-26 11:39:40,27.10840937,28.14485873,29.61229982,46.75309649
2024-04-26 11:39:41,26.99255533,31.17492012,35.68924555,38.00060415
2024-04-26 11:39:42,29.05187456,24.68197365,34.06613294,44.60835238
2024-04-26 11:39:43,28.48778188,31.12728765,36.23551357,41.12775333
2024-04-26 11:39:44,25.61405326,33.86387974,37.17169413,37.88472998
2024-04-26 11:39:45,27.21454752,34.08985377,35.44887271,42.55758866
2024-04-26 11:39:46,27.25707596,32.22435482,38.83008014,41.81036321
2024-04-26 11:39:47,24.44803551,34.57886393,34.58897417,40.11469854
2024-04-26 11:39:48,26.03810655,39.38355815,36.43708099,40.85214514
2024-04-26 11:39:49,26.45837274,36.96568359,36.85136792,38.0896415
2024-04-26 11:39:50,30.86725004,30.4846893,34.77610427,37.3574812
2024-04-26 11:39:51,28.38290143,27.79179844,36.79118091,42.43021496
2024-04-26 11:39:52,29.32433751,30.82216089,33.63225213,39.28339384
2024-04-26 11:39:53,25.00272901,29.25374998,34.02809264,39.74373441
2024-04-26 11:39:54,30.38842897,33.30890789,31.98127601,40.89542911
2024-04-26 11:39:55,30.60220413,28.57453874,35.55524097,40.8489227
2024-04-26 11:39:56,24.00331007,31.78881495,35.74807885,35.42615529
2024-04-26 11:39:57,26.58936655,34.43024076,37.71230526,44.11600668
2024-04-26 11:39:58,28.99153115,31.70798197,36.81962201,40.38778289
2024-04-26 11:39:59,29.28877691,29.25568991,34.34497022,39.35150956
2024-04-26 11:40:00,32.93703514,34.19273256,32.29018672,41.37870722
2024-04-26 11:40:01,25.30254764,34.24099501,35.99555593,40.75693502
2024-04-26 11:40:02,29.18051236,43.04753877,37.5547323,42.45460061
2024-04-26 11:40:03,29.89584994,37.91351925,36.73692544,41.72154775
2024-04-26 11:40:04,30.03977165,43.9303433,37.49429831,42.29710793
2024-04-26 11:40:05,30.45124014,33.21093272,34.51265408,44.3231805
2024-04-26 11:40:06,31.52609955,34.69412025,33.92677637,42.82759856
2024-04-26 11:40:07,29.9114814,30.20434725,33.30512689,39.48644409
2024-04-26 11:40:08,29.07985429,32.08555951,34.87143813,36.4067163
2024-04-26 11:40:09,28.98102664,41.84688734,34.81924117,45.33695339
2024-04-26 11:40:10,28.47121049,33.12067656,35.47535855,39.23928521
2024-04-26 11:40:11,31.96885831,41.90941268,34.70261585,38.48605628
2024-04-26 11:40:12,28.3836788,30.52389586,34.69265622,34.44247418
2024-04-26 11:40:13,32.11692777,31.20751148,33.21360368,41.08311394
2024-04-26 11:40:14,30.04749771,33.7715676,37.16572373,40.47643713
2024-04-26 11:40:15,28.69686298,34.77050028,35.17599154,35.1516322
2024-04-26 11:40:16,31.54601804,38.32311425,34.59877895,41.45047693
2024-04-26 11:40:17,28.18136519,36.6227735,33.28091272,38.40578585
2024-04-26 11:40:18,31.5954601,33.50126507,31.93659985,48.60900802
2024-04-26 11:40:19,30.5318153,34.5200631,38.00831764,38.17804419
2024-04-26 11:40:20,28.50918828,33.85137349,36.27566903,38.60738134
2024-04-26 11:40:21,31.32158704,31.70724655,31.26498896,37.20071608
2024-04-26 11:40:22,31.36647431,31.80333343,36.75522729,44.08920487
2024-04-26 11:40:23,32.89379901,38.70038201,37.12170669,38.80711746
2024-04-26 11:40:24,32.41536753,28.41860626,35.28606508,37.68027471
2024-04-26 11:40:25,31.22818505,40.82249131,38.67565506,42.26225603
2024-04-26 11:40:26,27.18102262,33.76522079,35.49845518,35.58287061
2024-04-26 11:40:27,36.12146747,32.21896902,31.74130589,42.00035375
2024-04-26 11:40:28,26.49095947,37.66313345,35.8398887,45.70047909
2024-04-26 11:40:29,32.37315794,40.3467797,35.56326379,41.81314507
2024-04-26 11:40:30,31.07820954,39.02347679,33.61241725,42.04127461
2024-04-26 11:40:31,27.06464407,36.80666738,36.31918532,42.78419269
2024-04-26 11:40:32,29.68924765,38.91270856,31.16436989,45.47106569
2024-04-26 11:40:33,29.80311778,28.82060872,37.2783037,43.87166067
2024-04-26 11:40:34,33.26395679,33.12141005,32.98032008,41.40694311
2024-04-26 11:40:35,28.21672275,31.71978778,32.73462391,42.89245248
2024-04-26 11:40:36,29.34513748,39.40869943,34.73820302,37.16500824
2024-04-26 11:40:37,24.15982599,33.61947913,35.99583773,42.48413949
2024-04-26 11:40:38,34.33690698,38.0434636,35.37702535,36.78222089
2024-04-26 11:40:39,27.32382939,36.92908499,33.29188392,38.82552826
2024-04-26 11:40:40,30.81727716,31.89569503,33.83599463,30.13580104
2024-04-26 11:40:41,29.74648043,32.88695044,32.3940026,41.28457491
2024-04-26 11:40:42,29.75499758,39.65774369,34.48323623,37.93960956
2024-04-26 11:40:43,32.02465496,32.20826246,37.47254879,43.55566469
2024-04-26 11:40:44,34.17815615,35.4495234,34.99019524,41.24861635
2024-04-26 11:40:45,30.62873417,32.18285137,36.97665279,43.59710686
2024-04-26 11:40:46,31.63769504,33.86977213,38.34742308,36.53249106
2024-04-26 11:40:47,30.82222884,34.833817,33.64755741,43.32283532
2024-04-26 11:40:48,32.54382856,32.18168056,34.57088152,46.7387403
2024-04-26 11:40:49,28.84270905,31.54239097,39.99374358,42.44530656
2024-04-26 11:40:50,32.68847639,36.03058401,38.32198985,42.52911683
2024-04-26 11:40:51,32.77624966,31.95894533,31.15346959,40.54271256
2024-04-26 11:40:52,32.70634252,32.0816328,35.89044113,38.3210599
2024-04-26 11:40:53,28.34963033,31.61940868,35.00128798,42.43581559
2024-04-26 11:40:54,29.57915591,34.71953103,36.90084215,35.18053469
2024-04-26 11:40:55,30.59866747,38.39732588,33.28654883,38.6631836
2024-04-26 11:40:56,26.57289489,40.42350309,33.06890074,34.33261823
2024-04-26 11:40:57,33.98730052,32.38669489,33.44503735,37.74829959
2024-04-26 11:40:58,29.96930867,42.74111886,33.68456434,42.05454429
2024-04-26 11:40:59,30.70981972,31.3830625,36.87524558,41.6172588
2024-04-26 11:41:00,28.5574889,38.90077468,32.2832373,40.16292383
2024-04-26 11:41:01,26.6828061,32.40189277,33.56798803,40.54528318
2024-04-26 11:41:02,28.48992529,31.86467623,30.8852715,33.96523322
2024-04-26 11:41:03,30.54801047,32.31887784,37.31637099,38.8078007
2024-04-26 11:41:04,31.68357203,34.81118828,37.92336923,37.81967486
2024-04-26 11:41:05,30.40447885,37.08789982,34.24773111,37.89100899
2024-04-26 11:41:06,30.86681004,37.41152494,34.31471646,41.91865161
2024-04-26 11:41:07,29.15743406,31.60165394,36.04241038,37.24637656
2024-04-26 11:41:08,31.24062142,31.43722656,38.39130862,38.06502128
2024-04-26 11:41:09,33.70708217,31.7001007,35.93980472,33.32137841
2024-04-26 11:41:10,31.76197361,34.59912415,33.39565353,39.05880582
2024-04-26 11:41:11,32.02385472,34.24343982,31.27670808,36.51891985
2024-04-26 11:41:12,30.735041,31.57936834,32.4352096,40.25344937
2024-04-26 11:41:13,26.24211233,35.9705733,35.16840474,36.95645425
2024-04-26 11:41:14,27.38833367,43.14524771,33.4927467,40.33453519
2024-04-26 11:41:15,31.1371895,33.18302434,35.44842572,39.53700557
2024-04-26 11:41:16,29.97265237,33.43935744,33.72827476,45.35053367
2024-04-26 11:41:17,31.09960722,37.01478165,32.56626321,41.59109754
2024-04-26 11:41:18,34.19105854,32.98826135,32.29282725,34.11315881
2024-04-26 11:41:19,31.81509,37.40827213,38.59341537,35.9523557
2024-04-26 11:41:20,33.14721551,32.41324626,37.04467182,40.17666563
2024-04-26 11:41:21,30.23670347,41.59563059,38.98019129,37.02448657
2024-04-26 11:41:22,27.98196081,36.2411899,36.24188707,30.50122102
2024-04-26 11:41:23,29.8553346,32.76791738,34.01101976,44.3185482
2024-04-26 11:41:24,27.98812047,32.88070988,38.04368412,42.30471685
2024-04-26 11:41:25,33.89573739,33.15032089,34.9239436,41.667126
2024-04-26 11:41:26,31.97597769,39.9418988,35.50793607,38.05656625
2024-04-26 11:41:27,31.30128124,30.43249637,34.90150393,41.36856567
2024-04-26 11:41:28,33.08985801,32.59540999,28.2221203,37.74604696
2024-04-26 11:41:29,24.94985896,32.978022,38.69089053,40.65554336
2024-04-26 11:41:30,31.47034488,34.94352332,36.12930908,37.05413368
2024-04-26 11:41:31,26.72338554,34.02400511,35.75859304,44.85212304
2024-04-26 11:41:32,29.98186075,29.63157981,34.85791506,34.97524271
2024-04-26 11:41:33,29.22073102,33.56063834,35.37588399,43.94330825
2024-04-26 11:41:34,31.65434153,34.64161754,33.62625845,40.12453065
2024-04-26 11:41:35,30.57046822,32.73884779,36.41813251,38.43370561
2024-04-26 11:41:36,33.36279293,37.47239176,31.99367381,40.53440935
2024-04-26 11:41:37,28.4952571,38.30987034,35.42795739,42.34671362
2024-04-26 11:41:38,31.77278597,34.71780788,36.29161898,44.37358956
2024-04-26 11:41:39,30.40555804,35.82994971,34.54306099,41.00205767
2024-04-26 11:41:40,25.91177432,27.22019841,35.85299592,37.14977253
2024-04-26 11:41:41,27.70345885,33.48403002,32.7199309,40.1780164
2024-04-26 11:41:42,29.62530492,38.61735809,32.77859843,45.81373836
2024-04-26 11:41:43,32.78073112,33.4756283,35.54444938,44.31256987
2024-04-26 11:41:44,31.15930764,32.34585796,36.56066421,42.90804313
2024-04-26 11:41:45,27.08124794,43.19968013,30.68780899,42.54619846
2024-04-26 11:41:46,29.64920943,41.54867788,36.20064746,42.23824029
2024-04-26 11:41:47,35.04451612,36.68326968,33.75063655,43.70801547
2024-04-26 11:41:48,30.27805834,39.1000782,34.556546,38.53878789
2024-04-26 11:41:49,29.18168606,26.9866325,31.91910878,35.66372459
2024-04-26 11:41:50,31.2293491,32.16481481,33.04128035,40.2208112
2024-04-26 11:41:51,31.9084827,33.30815166,37.22208825,37.38373892
2024-04-26 11:41:52,28.85957913,34.15047164,35.07558576,36.62393358
2024-04-26 11:41:53,31.25643694,33.23620152,34.11960968,37.69510855
2024-04-26 11:41:54,29.17777626,25.81990535,34.73207679,47.95300456
2024-04-26 11:41:55,31.798319,36.38968863,36.1251872,40.43559883
2024-04-26 11:41:56,30.42423289,36.95715486,36.01313734,41.15810508
2024-04-26 11:41:57,31.20491957,40.76683565,34.8274379,36.08843902
2024-04-26 11:41:58,28.10204113,32.16208665,37.51380596,34.09999053
2024-04-26 11:41:59,27.94678404,31.86741263,37.23206406,37.37903154
2024-04-26 11:42:00,32.36374326,25.35205585,35.95075567,44.60222587
2024-04-26 11:42:01,29.80150905,33.94315939,35.1256071,41.06968149
2024-04-26 11:42:02,30.71258686,38.24400241,36.51183852,41.91550429
2024-04-26 11:42:03,29.23401143,32.7976357,35.72281507,42.36341133
2024-04-26 11:42:04,32.24681694,42.71640135,37.43984017,38.10768198
2024-04-26 11:42:05,28.48047505,34.07625859,37.06899117,44.44148987
2024-04-26 11:42:06,29.6609969,35.52917222,32.65801603,37.97501568
2024-04-26 11:42:07,31.96498203,30.09282891,32.50228471,44.49994355
2024-04-26 11:42:08,32.93241925,36.03399324,33.38712605,41.4153669
2024-04-26 11:42:09,28.69060177,27.87444874,37.24511899,34.27505551
2024-04-26 11:42:10,34.89920995,37.49731264,31.37448931,37.60636964
2024-04-26 11:42:11,30.78310423,37.60794143,35.90794199,34.28819669
2024-04-26 11:42:12,27.39267935,39.89344913,35.83384911,43.72250282
2024-04-26 11:42:13,30.92263012,31.32811261,37.67409053,39.92084665
2024-04-26 11:42:14,29.04250196,35.57802363,35.41477899,32.86930419
2024-04-26 11:42:15,31.08517122,37.02973961,31.9106184,41.20239002
2024-04-26 11:42:16,29.89285938,36.5922139,32.79348359,38.28107436
2024-04-26 11:42:17,30.18568423,31.88492261,32.2814103,35.25182126
2024-04-26 11:42:18,27.72101656,26.3888652,33.76272888,45.36949068
2024-04-26 11:42:19,32.47515308,36.24905707,34.57932639,40.34331477
2024-04-26 11:42:20,27.10968158,34.45100116,32.31948449,39.06101951
2024-04-26 11:42:21,27.22808776,32.95998587,38.38252258,38.7218407
2024-04-26 11:42:22,30.91840087,37.75020331,31.95185284,35.1575057
2024-04-26 11:42:23,34.00711062,34.83828966,38.09603787,35.82544352
2024-04-26 11:42:24,29.11851726,30.25089781,37.72587497,44.11173371
2024-04-26 11:42:25,31.75243081,28.04677176,37.06609586,38.48357482
2024-04-26 11:42:26,32.68335044,30.93573225,33.4043368,40.07061664
2024-04-26 11:42:27,32.03671109,43.61484426,35.78763702,33.45814248
2024-04-26 11:42:28,29.22197928,37.60199639,32.06204639,35.78210549
2024-04-26 11:42:29,27.27238321,35.67900443,37.09508618,41.95140006
2024-04-26 11:42:30,24.48113109,34.34602066,34.829835,41.20867763
2024-04-26 11:42:31,29.34289875,34.10938542,34.05856351,45.61080064
2024-04-26 11:42:32,32.94521842,39.20190554,32.18538685,44.29746026
2024-04-26 11:42:33,27.18958504,33.23385533,29.30173593,39.26172489
2024-04-26 11:42:34,31.75052462,37.07691348,32.61135603,41.51345141
2024-04-26 11:42:35,27.62461867,33.74565938,37.55943585,38.98686898
2024-04-26 11:42:36,30.26518144,41.98456387,34.07348311,46.57539142
2024-04-26 11:42:37,31.76947904,37.67223863,34.61054363,43.67684703
2024-04-26 11:42:38,28.35126141,39.48400453,36.50777502,40.54299229
2024-04-26 11:42:39,30.4262117,32.89612481,39.15303842,40.64126331
2024-04-26 11:42:40,28.96227166,38.80929001,38.04751071,44.62352092
2024-04-26 11:42:41,31.76287165,33.87472127,32.76362949,41.85464911
2024-04-26 11:42:42,30.58829292,35.39612537,30.53208769,44.98760965
2024-04-26 11:42:43,30.14126919,40.88617161,40.4271128,32.98032664
2024-04-26 11:42:44,33.8958749,31.2460098,40.21868071,41.47593044
2024-04-26 11:42:45,31.65576536,35.73169183,35.43344327,38.35060843
2024-04-26 11:42:46,28.27412033,36.57681893,32.07787704,45.62040956
2024-04-26 11:42:47,29.78534025,36.87201577,37.21542103,44.9484758
2024-04-26 11:42:48,29.81025304,33.37717582,34.75163752,40.10507459
2024-04-26 11:42:49,30.20079893,42.51055076,34.74014342,44.91401913
2024-04-26 11:42:50,36.31127319,30.33824521,37.05725534,45.70596646
2024-04-26 11:42:51,30.92712973,40.2519874,35.76906192,40.23810135
2024-04-26 11:42:52,24.91024357,39.37423618,32.2726257,47.91018807
2024-04-26 11:42:53,28.64300257,41.84319964,34.25309355,39.89970831
2024-04-26 11:42:54,25.16906978,29.28238244,36.52065174,39.31353296
2024-04-26 11:42:55,29.17550436,31.87220664,36.17358011,42.77079228
2024-04-26 11:42:56,25.03172443,40.37099501,35.60263812,38.86786966
2024-04-26 11:42:57,27.82102382,28.24265904,37.1468728,40.27308728
2024-04-26 11:42:58,26.19819618,29.21674796,34.16805093,44.51019016
2024-04-26 11:42:59,30.96040044,33.24209197,35.41094048,40.06150033
2024-04-26 11:43:00,30.00134841,35.69117764,27.23616807,34.57594306
2024-04-26 11:43:01,30.75740577,40.73201027,33.96580455,41.17542204
2024-04-26 11:43:02,29.73862153,34.33304271,36.75697669,37.77186055
2024-04-26 11:43:03,26.51425562,32.81033907,34.10209273,42.7688677
2024-04-26 11:43:04,31.28380342,36.12100378,33.927677,42.22780709
2024-04-26 11:43:05,34.8055614,36.69054734,32.60465821,44.70848111
2024-04-26 11:43:06,31.02303145,36.58846336,37.30774155,42.90410336
2024-04-26 11:43:07,28.9351885,34.35924965,36.26146553,43.48878171
2024-04-26 11:43:08,26.42983206,27.96168999,36.89845357,37.85889037
2024-04-26 11:43:09,27.72983257,31.69658244,31.02970789,42.57275679
2024-04-26 11:43:10,31.13259914,40.11297591,34.6309649,46.29904413
2024-04-26 11:43:11,32.68279507,35.67344818,34.35574468,37.79632029
2024-04-26 11:43:12,30.65216544,33.83892037,34.35468507,45.75916253
2024-04-26 11:43:13,31.99971822,39.02540677,33.58313665,38.24207971
2024-04-26 11:43:14,31.76919561,30.93158012,34.20396017,37.27369202
2024-04-26 11:43:15,31.26633598,34.18874672,36.954183,40.94784142
2024-04-26 11:43:16,28.35381601,35.49593026,30.60044189,42.29091333
2024-04-26 11:43:17,30.43480878,33.41104099,39.08777797,42.9176004
2024-04-26 11:43:18,27.87905549,35.36274616,36.11283459,36.92236025
2024-04-26 11:43:19,30.04357238,34.32430185,34.90263664,41.39052831
2024-04-26 11:43:20,30.82715883,29.96236503,37.08571854,37.80622537
2024-04-26 11:43:21,34.19695952,35.65332037,31.66078009,35.23544878
2024-04-26 11:43:22,26.72567006,30.21793355,33.47118792,37.02804379
2024-04-26 11:43:23,31.20376908,35.59621445,34.72152651,37.59711883
2024-04-26 11:43:24,33.70309148,39.94688897,38.14078885,41.66910451
2024-04-26 11:43:25,31.89711941,33.98831649,34.89305786,43.68708372
2024-04-26 11:43:26,32.08236361,30.78266073,36.03512574,35.28573878
2024-04-26 11:43:27,31.46923725,34.54284387,33.64396831,41.12627544
2024-04-26 11:43:28,33.24583622,32.00490401,36.11973676,36.23456581
2024-04-26 11:43:29,27.28130458,37.14023241,38.85765106,42.01307331
2024-04-26 11:43:30,26.53518334,34.46724051,37.28971139,38.00726214
2024-04-26 11:43:31,29.98416465,41.15514771,34.81265123,36.63574714
2024-04-26 11:43:32,24.59709474,39.18676254,36.55362895,42.55892645
2024-04-26 11:43:33,33.07661451,34.44891018,36.328289,38.12184766
2024-04-26 11:43:34,33.05178799,37.57619264,36.16515164,38.98891536
2024-04-26 11:43:35,28.91662361,33.58434893,37.55749273,32.89603492
2024-04-26 11:43:36,29.07307351,35.12224479,37.54029872,43.02896436
2024-04-26 11:43:37,29.81913131,33.69883689,34.70753523,42.62690727
2024-04-26 11:43:38,30.13005163,37.75924146,36.47632184,40.0174651
2024-04-26 11:43:39,30.3179348,40.1587578,34.11888168,35.11174099
2024-04-26 11:43:40,31.39558027,37.87513355,32.87693349,43.86998137
2024-04-26 11:43:41,29.56843412,38.31897176,34.38016436,37.86795716
2024-04-26 11:43:42,32.35798326,38.32292037,34.82456025,38.54926896
2024-04-26 11:43:43,31.11486944,36.98452132,31.17836372,47.39854098
2024-04-26 11:43:44,28.48259139,30.89856983,36.97876489,37.74836338
2024-04-26 11:43:45,33.33778167,41.12349747,28.63515153,42.37507188
2024-04-26 11:43:46,26.60435753,41.49587898,41.24407896,41.79869524
2024-04-26 11:43:47,29.76958547,34.15803343,38.45432201,41.24855102
2024-04-26 11:43:48,32.4172935,33.66548751,34.39967993,40.90240174
2024-04-26 11:43:49,28.19231724,37.20468195,35.02168063,41.2044434
2024-04-26 11:43:50,30.77388912,36.98292621,35.69683531,40.87020989
2024-04-26 11:43:51,31.35834899,34.27299415,33.64493111,39.83386125
2024-04-26 11:43:52,27.84869033,30.49990764,35.44302404,44.836106
2024-04-26 11:43:53,29.8188057,36.10052429,34.66880005,35.79948621
2024-04-26 11:43:54,29.60874042,36.98517154,34.78317275,43.26866593
2024-04-26 11:43:55,28.62065537,37.61295613,35.41736045,42.63149536
2024-04-26 11:43:56,35.75418713,36.25745398,31.97888606,42.23487719
2024-04-26 11:43:57,28.09223412,34.02398547,35.09101037,43.57433417
2024-04-26 11:43:58,32.51232574,38.57840734,35.37592982,39.70368194
2024-04-26 11:43:59,29.01799746,35.23705459,35.29635413,34.01928296
2024-04-26 11:44:00,27.28340953,33.32627715,34.50358926,39.76866349
2024-04-26 11:44:01,30.25703561,34.34964782,37.61707288,36.8281785
2024-04-26 11:44:02,31.62273346,28.71451148,34.18659912,37.65805053
2024-04-26 11:44:03,32.30127394,34.34392943,35.52284959,36.02425704
2024-04-26 11:44:04,33.90566278,37.47837147,37.98378433,38.47249645
2024-04-26 11:44:05,37.36311572,36.22321888,34.81743488,38.09080418
2024-04-26 11:44:06,30.62628551,40.47439102,35.49326552,32.39177654
2024-04-26 11:44:07,28.34226957,34.05329031,34.77831534,42.24071012
2024-04-26 11:44:08,31.13218582,36.75432739,37.84595053,47.10502995
2024-04-26 11:44:09,29.33446762,37.85386463,34.40723351,41.93995902
2024-04-26 11:44:10,32.31491532,43.43428523,37.95171553,39.35064334
2024-04-26 11:44:11,26.75708926,35.52115577,34.76174784,39.82481153
2024-04-26 11:44:12,35.92083636,31.24092616,33.02324264,38.65284522
2024-04-26 11:44:13,32.14012024,38.05254351,36.56255829,40.28813307
2024-04-26 11:44:14,25.78998996,41.71661848,34.29926398,39.8815741
2024-04-26 11:44:15,28.22742774,33.83882464,36.42715207,37.30864502
2024-04-26 11:44:16,32.04020261,38.02789354,28.72236991,45.38524284
2024-04-26 11:44:17,32.94086014,39.423421,35.0119721,35.24110645
2024-04-26 11:44:18,26.81940593,38.66143596,33.94290781,42.29866094
2024-04-26 11:44:19,31.78256463,35.45201068,32.55450502,39.67616759
2024-04-26 11:44:20,25.13165032,32.48549447,33.7275457,46.08266181
2024-04-26 11:44:21,29.77666034,34.70739363,33.68048277,41.09076672
2024-04-26 11:44:22,32.78011711,36.65096163,34.88963267,38.84830228
2024-04-26 11:44:23,28.62121067,38.26960109,31.85514914,39.20733697
2024-04-26 11:44:24,26.23269425,36.20220217,35.72742969,40.12770142
2024-04-26 11:44:25,30.36553699,33.63233132,38.14229401,36.34306978
2024-04-26 11:44:26,28.48820283,36.99936676,35.64613554,37.54601752
2024-04-26 11:44:27,31.57389592,38.09630624,36.8606738,34.2881793
2024-04-26 11:44:28,27.78668392,36.3665962,37.51749365,37.04647393
2024-04-26 11:44:29,28.06840778,31.98972639,37.84392588,40.30050074
2024-04-26 11:44:30,24.9474942,34.34693828,39.30131899,40.96056016
2024-04-26 11:44:31,30.42486178,38.4121548,33.8518354,33.66614498
2024-04-26 11:44:32,29.59773765,30.02113589,33.34748683,39.56092255
2024-04-26 11:44:33,27.02903832,27.46455912,36.80197099,41.80291184
2024-04-26 11:44:34,30.48449678,40.42909826,36.62901231,39.47868098
2024-04-26 11:44:35,32.56767575,36.84109492,36.78405319,37.97187633
2024-04-26 11:44:36,29.46108014,37.18422801,39.34534964,38.68108434
2024-04-26 11:44:37,30.67041737,31.12345889,35.02615079,38.26955726
2024-04-26 11:44:38,30.68327812,37.65510103,35.98016009,37.96246221
2024-04-26 11:44:39,26.98917543,35.99089528,32.74510702,40.55623528
2024-04-26 11:44:40,35.14146455,29.29642072,39.91123859,47.38460233
2024-04-26 11:44:41,28.82287542,40.12742029,34.22594668,37.62016027
2024-04-26 11:44:42,31.6402905,35.57125997,34.29110337,38.98194358
2024-04-26 11:44:43,31.92303819,33.57409772,34.20247525,39.83456659
2024-04-26 11:44:44,29.65101218,33.63923691,33.51673953,37.80046581
2024-04-26 11:44:45,31.51698756,27.74520114,33.32229479,43.51435457
2024-04-26 11:44:46,30.61454805,37.13601176,33.79548015,32.41316681
2024-04-26 11:44:47,26.45590061,35.94268595,31.85866937,38.30061065
2024-04-26 11:44:48,29.16931825,34.30131152,33.19376878,42.61860396
2024-04-26 11:44:49,28.46862274,39.60254675,39.48261516,39.05889821
2024-04-26 11:44:50,28.8456374,30.01810753,36.69200683,37.37331533
2024-04-26 11:44:51,26.73999206,32.85161909,37.12957961,41.41042161
2024-04-26 11:44:52,32.81608429,31.93997028,37.70758021,42.90029835
2024-04-26 11:44:53,34.00498164,33.99633807,39.2185095,40.67403342
2024-04-26 11:44:54,32.44500744,35.24289209,30.92572813,37.43609485
2024-04-26 11:44:55,33.17632306,36.54804869,32.17126883,41.45985062
2024-04-26 11:44:56,29.13841291,33.75089557,33.15143558,38.71344224
2024-04-26 11:44:57,28.40935791,31.84151935,33.91962147,42.38459802
2024-04-26 11:44:58,28.05353238,41.06962502,34.3086904,44.74642843
2024-04-26 11:44:59,31.61016231,43.68190469,33.97195163,31.66215438
2024-04-26 11:45:00,30.56765763,35.51583202,35.5044105,40.35541591
2024-04-26 11:45:01,29.80694572,32.27559068,35.0811794,34.4456514
2024-04-26 11:45:02,33.23787136,40.31163487,33.33747997,47.81372347
2024-04-26 11:45:03,31.01235338,29.79167442,29.99623781,38.50200149
2024-04-26 11:45:04,27.90335591,33.79481603,32.71640198,42.38839437
2024-04-26 11:45:05,28.29772793,32.49397862,33.7367511,39.88698605
2024-04-26 11:45:06,31.70498325,30.82567202,34.4317173,37.43012934
2024-04-26 11:45:07,32.60433213,33.99191276,32.40176484,37.04943025
2024-04-26 11:45:08,31.37920058,31.88898051,33.87114513,45.07417335
2024-04-26 11:45:09,34.74222187,35.04555607,32.39872901,43.05900179
2024-04-26 11:45:10,34.08751791,35.0978378,34.71061549,46.21946908
2024-04-26 11:45:11,31.10258959,32.7632058,32.53188994,40.17745067
2024-04-26 11:45:12,27.90354835,33.66615192,33.04751929,40.92134279
2024-04-26 11:45:13,26.72503122,34.16894372,31.9900265,39.14498699
2024-04-26 11:45:14,29.03154564,37.91544582,34.6469484,39.08133695
2024-04-26 11:45:15,31.88303362,34.46565416,33.00717013,36.66596182
2024-04-26 11:45:16,34.5666177,37.96892627,37.08560381,40.26883261
2024-04-26 11:45:17,31.04361759,37.10892674,35.93345561,37.4744109
2024-04-26 11:45:18,32.92180699,37.05751051,34.8393407,41.41410855
2024-04-26 11:45:19,29.38673128,39.99624549,33.16578336,40.5440327
2024-04-26 11:45:20,31.55692281,30.97019283,35.8751967,40.92058254
2024-04-26 11:45:21,32.05839207,33.29654082,36.58861205,45.36041581
2024-04-26 11:45:22,25.05101431,41.34787568,35.32818335,39.87930256
2024-04-26 11:45:23,28.96640299,34.0736606,38.68851427,42.42152641
