Time,Crystallizer Water Narrow Side Right Outlet Flow Rate,Crystallizer Water Narrow Side Left Outlet Flow Rate
2023-04-26 10:18:41,585.9351515,586.178911
2023-04-26 10:18:42,583.1936511,574.6447316
2023-04-26 10:18:43,574.2849754,583.4010805
2023-04-26 10:18:44,588.1671577,585.9625376
2023-04-26 10:18:45,574.268273,571.1070621
2023-04-26 10:18:46,581.5131773,581.5982591
2023-04-26 10:18:47,576.2286207,577.4791008
2023-04-26 10:18:48,579.6793083,579.5923866
2023-04-26 10:18:49,581.6438121,581.7383824
2023-04-26 10:18:50,581.6067861,577.5638572
2023-04-26 10:18:51,582.1096038,576.6214596
2023-04-26 10:18:52,588.0685563,580.1707621
2023-04-26 10:18:53,582.2676715,574.5637703
2023-04-26 10:18:54,578.7792168,574.5708744
2023-04-26 10:18:55,584.8204358,583.3968664
2023-04-26 10:18:56,585.9473524,574.2560298
2023-04-26 10:18:57,573.8619609,583.3315625
2023-04-26 10:18:58,582.9870003,582.3129565
2023-04-26 10:18:59,583.5058637,571.3709664
2023-04-26 10:19:00,578.5121825,576.6121767
